section_name,course_name,term_name,section_number,name,weight
English 9 | Fall Semester 2025 | Section 001,English 9,Fall Semester 2025,001,Homework,40.00
AP Computer Science Principles | Fall Semester 2025 | Section 001,AP Computer Science Principles,Fall Semester 2025,001,Homework,40.00
AP Computer Science Principles | Fall Semester 2025 | Section 001,AP Computer Science Principles,Fall Semester 2025,001,Quizzes,30.00
AP Computer Science Principles | Fall Semester 2025 | Section 001,AP Computer Science Principles,Fall Semester 2025,001,Final Exam,30.00
AP Computer Science A | Fall Semester 2025 | Section 001,AP Computer Science A,Fall Semester 2025,001,Homework,40.00
AP Computer Science A | Fall Semester 2025 | Section 001,AP Computer Science A,Fall Semester 2025,001,Quizzes,30.00
AP Computer Science A | Fall Semester 2025 | Section 001,AP Computer Science A,Fall Semester 2025,001,Final Exam,30.00
Web Development | Fall Semester 2025 | Section 001,Web Development,Fall Semester 2025,001,Homework,40.00
Web Development | Fall Semester 2025 | Section 001,Web Development,Fall Semester 2025,001,Quizzes,30.00
Web Development | Fall Semester 2025 | Section 001,Web Development,Fall Semester 2025,001,Final Exam,30.00
Cybersecurity | Fall Semester 2025 | Section 001,Cybersecurity,Fall Semester 2025,001,Homework,40.00
Cybersecurity | Fall Semester 2025 | Section 001,Cybersecurity,Fall Semester 2025,001,Quizzes,30.00
Cybersecurity | Fall Semester 2025 | Section 001,Cybersecurity,Fall Semester 2025,001,Final Exam,30.00
Data Science | Fall Semester 2025 | Section 001,Data Science,Fall Semester 2025,001,Homework,40.00
Data Science | Fall Semester 2025 | Section 001,Data Science,Fall Semester 2025,001,Quizzes,30.00
Data Science | Fall Semester 2025 | Section 001,Data Science,Fall Semester 2025,001,Final Exam,30.00
Resource English | Fall Semester 2025 | Section 001,Resource English,Fall Semester 2025,001,Homework,40.00
Resource English | Fall Semester 2025 | Section 001,Resource English,Fall Semester 2025,001,Quizzes,30.00
Resource English | Fall Semester 2025 | Section 001,Resource English,Fall Semester 2025,001,Final Exam,30.00
Resource Math | Fall Semester 2025 | Section 001,Resource Math,Fall Semester 2025,001,Homework,40.00
Resource Math | Fall Semester 2025 | Section 001,Resource Math,Fall Semester 2025,001,Quizzes,30.00
Resource Math | Fall Semester 2025 | Section 001,Resource Math,Fall Semester 2025,001,Final Exam,30.00
Study Skills | Fall Semester 2025 | Section 001,Study Skills,Fall Semester 2025,001,Homework,40.00
Study Skills | Fall Semester 2025 | Section 001,Study Skills,Fall Semester 2025,001,Quizzes,30.00
Study Skills | Fall Semester 2025 | Section 001,Study Skills,Fall Semester 2025,001,Final Exam,30.00
ELL Beginner | Fall Semester 2025 | Section 001,ELL Beginner,Fall Semester 2025,001,Homework,40.00
ELL Beginner | Fall Semester 2025 | Section 001,ELL Beginner,Fall Semester 2025,001,Quizzes,30.00
ELL Beginner | Fall Semester 2025 | Section 001,ELL Beginner,Fall Semester 2025,001,Final Exam,30.00
ELL Intermediate | Fall Semester 2025 | Section 001,ELL Intermediate,Fall Semester 2025,001,Homework,40.00
ELL Intermediate | Fall Semester 2025 | Section 001,ELL Intermediate,Fall Semester 2025,001,Quizzes,30.00
ELL Intermediate | Fall Semester 2025 | Section 001,ELL Intermediate,Fall Semester 2025,001,Final Exam,30.00
ELL Advanced | Fall Semester 2025 | Section 001,ELL Advanced,Fall Semester 2025,001,Homework,40.00
ELL Advanced | Fall Semester 2025 | Section 001,ELL Advanced,Fall Semester 2025,001,Quizzes,30.00
ELL Advanced | Fall Semester 2025 | Section 001,ELL Advanced,Fall Semester 2025,001,Final Exam,30.00
Child Development | Fall Semester 2025 | Section 001,Child Development,Fall Semester 2025,001,Homework,40.00
Child Development | Fall Semester 2025 | Section 001,Child Development,Fall Semester 2025,001,Quizzes,30.00
Child Development | Fall Semester 2025 | Section 001,Child Development,Fall Semester 2025,001,Final Exam,30.00
Foods & Nutrition | Fall Semester 2025 | Section 001,Foods & Nutrition,Fall Semester 2025,001,Homework,40.00
Foods & Nutrition | Fall Semester 2025 | Section 001,Foods & Nutrition,Fall Semester 2025,001,Quizzes,30.00
Foods & Nutrition | Fall Semester 2025 | Section 001,Foods & Nutrition,Fall Semester 2025,001,Final Exam,30.00
Family & Consumer Science | Fall Semester 2025 | Section 001,Family & Consumer Science,Fall Semester 2025,001,Homework,40.00
Family & Consumer Science | Fall Semester 2025 | Section 001,Family & Consumer Science,Fall Semester 2025,001,Quizzes,30.00
Family & Consumer Science | Fall Semester 2025 | Section 001,Family & Consumer Science,Fall Semester 2025,001,Final Exam,30.00
Agricultural Science | Fall Semester 2025 | Section 001,Agricultural Science,Fall Semester 2025,001,Homework,40.00
Agricultural Science | Fall Semester 2025 | Section 001,Agricultural Science,Fall Semester 2025,001,Quizzes,30.00
Agricultural Science | Fall Semester 2025 | Section 001,Agricultural Science,Fall Semester 2025,001,Final Exam,30.00
Animal Science | Fall Semester 2025 | Section 001,Animal Science,Fall Semester 2025,001,Homework,40.00
Animal Science | Fall Semester 2025 | Section 001,Animal Science,Fall Semester 2025,001,Quizzes,30.00
Animal Science | Fall Semester 2025 | Section 001,Animal Science,Fall Semester 2025,001,Final Exam,30.00
Plant Science | Fall Semester 2025 | Section 001,Plant Science,Fall Semester 2025,001,Homework,40.00
Plant Science | Fall Semester 2025 | Section 001,Plant Science,Fall Semester 2025,001,Quizzes,30.00
Plant Science | Fall Semester 2025 | Section 001,Plant Science,Fall Semester 2025,001,Final Exam,30.00
General Studies | Fall Semester 2025 | Section 001,General Studies,Fall Semester 2025,001,Homework,40.00
General Studies | Fall Semester 2025 | Section 001,General Studies,Fall Semester 2025,001,Quizzes,30.00
General Studies | Fall Semester 2025 | Section 001,General Studies,Fall Semester 2025,001,Final Exam,30.00
