course_name,term_name,section_number,section_name,category_name,name,due_date,points_possible
English 9,Fall Semester 2025,001,English 9 | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Entrepreneurship,Fall Semester 2025,001,Entrepreneurship | Fall Semester 2025 | Section 001,,Midterm,,100
Entrepreneurship,Fall Semester 2025,001,Entrepreneurship | Fall Semester 2025 | Section 001,,Final,,100
Computer Applications,Fall Semester 2025,001,Computer Applications | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Computer Applications,Fall Semester 2025,001,Computer Applications | Fall Semester 2025 | Section 001,,Midterm,,100
Computer Applications,Fall Semester 2025,001,Computer Applications | Fall Semester 2025 | Section 001,,Final,,100
Engineering/PLTW,Fall Semester 2025,001,Engineering/PLTW | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Engineering/PLTW,Fall Semester 2025,001,Engineering/PLTW | Fall Semester 2025 | Section 001,,Midterm,,100
Engineering/PLTW,Fall Semester 2025,001,Engineering/PLTW | Fall Semester 2025 | Section 001,,Final,,100
Robotics,Fall Semester 2025,001,Robotics | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Robotics,Fall Semester 2025,001,Robotics | Fall Semester 2025 | Section 001,,Midterm,,100
Robotics,Fall Semester 2025,001,Robotics | Fall Semester 2025 | Section 001,,Final,,100
Culinary Arts,Fall Semester 2025,001,Culinary Arts | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Culinary Arts,Fall Semester 2025,001,Culinary Arts | Fall Semester 2025 | Section 001,,Midterm,,100
Culinary Arts,Fall Semester 2025,001,Culinary Arts | Fall Semester 2025 | Section 001,,Final,,100
Construction Trades,Fall Semester 2025,001,Construction Trades | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Construction Trades,Fall Semester 2025,001,Construction Trades | Fall Semester 2025 | Section 001,,Midterm,,100
Construction Trades,Fall Semester 2025,001,Construction Trades | Fall Semester 2025 | Section 001,,Final,,100
Automotive Technology,Fall Semester 2025,001,Automotive Technology | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Automotive Technology,Fall Semester 2025,001,Automotive Technology | Fall Semester 2025 | Section 001,,Midterm,,100
Automotive Technology,Fall Semester 2025,001,Automotive Technology | Fall Semester 2025 | Section 001,,Final,,100
Intro to Computer Science,Fall Semester 2025,001,Intro to Computer Science | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Intro to Computer Science,Fall Semester 2025,001,Intro to Computer Science | Fall Semester 2025 | Section 001,,Midterm,,100
Intro to Computer Science,Fall Semester 2025,001,Intro to Computer Science | Fall Semester 2025 | Section 001,,Final,,100
AP Computer Science Principles,Fall Semester 2025,001,AP Computer Science Principles | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
AP Computer Science Principles,Fall Semester 2025,001,AP Computer Science Principles | Fall Semester 2025 | Section 001,,Midterm,,100
AP Computer Science Principles,Fall Semester 2025,001,AP Computer Science Principles | Fall Semester 2025 | Section 001,,Final,,100
AP Computer Science A,Fall Semester 2025,001,AP Computer Science A | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
AP Computer Science A,Fall Semester 2025,001,AP Computer Science A | Fall Semester 2025 | Section 001,,Midterm,,100
AP Computer Science A,Fall Semester 2025,001,AP Computer Science A | Fall Semester 2025 | Section 001,,Final,,100
Web Development,Fall Semester 2025,001,Web Development | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Web Development,Fall Semester 2025,001,Web Development | Fall Semester 2025 | Section 001,,Midterm,,100
Web Development,Fall Semester 2025,001,Web Development | Fall Semester 2025 | Section 001,,Final,,100
Cybersecurity,Fall Semester 2025,001,Cybersecurity | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Cybersecurity,Fall Semester 2025,001,Cybersecurity | Fall Semester 2025 | Section 001,,Midterm,,100
Cybersecurity,Fall Semester 2025,001,Cybersecurity | Fall Semester 2025 | Section 001,,Final,,100
Data Science,Fall Semester 2025,001,Data Science | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Data Science,Fall Semester 2025,001,Data Science | Fall Semester 2025 | Section 001,,Midterm,,100
Data Science,Fall Semester 2025,001,Data Science | Fall Semester 2025 | Section 001,,Final,,100
Resource English,Fall Semester 2025,001,Resource English | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Resource English,Fall Semester 2025,001,Resource English | Fall Semester 2025 | Section 001,,Midterm,,100
Resource English,Fall Semester 2025,001,Resource English | Fall Semester 2025 | Section 001,,Final,,100
Resource Math,Fall Semester 2025,001,Resource Math | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Resource Math,Fall Semester 2025,001,Resource Math | Fall Semester 2025 | Section 001,,Midterm,,100
Resource Math,Fall Semester 2025,001,Resource Math | Fall Semester 2025 | Section 001,,Final,,100
Study Skills,Fall Semester 2025,001,Study Skills | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Study Skills,Fall Semester 2025,001,Study Skills | Fall Semester 2025 | Section 001,,Midterm,,100
Study Skills,Fall Semester 2025,001,Study Skills | Fall Semester 2025 | Section 001,,Final,,100
ELL Beginner,Fall Semester 2025,001,ELL Beginner | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
ELL Beginner,Fall Semester 2025,001,ELL Beginner | Fall Semester 2025 | Section 001,,Midterm,,100
ELL Beginner,Fall Semester 2025,001,ELL Beginner | Fall Semester 2025 | Section 001,,Final,,100
ELL Intermediate,Fall Semester 2025,001,ELL Intermediate | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
ELL Intermediate,Fall Semester 2025,001,ELL Intermediate | Fall Semester 2025 | Section 001,,Midterm,,100
ELL Intermediate,Fall Semester 2025,001,ELL Intermediate | Fall Semester 2025 | Section 001,,Final,,100
ELL Advanced,Fall Semester 2025,001,ELL Advanced | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
ELL Advanced,Fall Semester 2025,001,ELL Advanced | Fall Semester 2025 | Section 001,,Midterm,,100
ELL Advanced,Fall Semester 2025,001,ELL Advanced | Fall Semester 2025 | Section 001,,Final,,100
Child Development,Fall Semester 2025,001,Child Development | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Child Development,Fall Semester 2025,001,Child Development | Fall Semester 2025 | Section 001,,Midterm,,100
Child Development,Fall Semester 2025,001,Child Development | Fall Semester 2025 | Section 001,,Final,,100
Foods & Nutrition,Fall Semester 2025,001,Foods & Nutrition | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Foods & Nutrition,Fall Semester 2025,001,Foods & Nutrition | Fall Semester 2025 | Section 001,,Midterm,,100
Foods & Nutrition,Fall Semester 2025,001,Foods & Nutrition | Fall Semester 2025 | Section 001,,Final,,100
Family & Consumer Science,Fall Semester 2025,001,Family & Consumer Science | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Family & Consumer Science,Fall Semester 2025,001,Family & Consumer Science | Fall Semester 2025 | Section 001,,Midterm,,100
Family & Consumer Science,Fall Semester 2025,001,Family & Consumer Science | Fall Semester 2025 | Section 001,,Final,,100
Agricultural Science,Fall Semester 2025,001,Agricultural Science | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Agricultural Science,Fall Semester 2025,001,Agricultural Science | Fall Semester 2025 | Section 001,,Midterm,,100
Agricultural Science,Fall Semester 2025,001,Agricultural Science | Fall Semester 2025 | Section 001,,Final,,100
Animal Science,Fall Semester 2025,001,Animal Science | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Animal Science,Fall Semester 2025,001,Animal Science | Fall Semester 2025 | Section 001,,Midterm,,100
Animal Science,Fall Semester 2025,001,Animal Science | Fall Semester 2025 | Section 001,,Final,,100
Plant Science,Fall Semester 2025,001,Plant Science | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
Plant Science,Fall Semester 2025,001,Plant Science | Fall Semester 2025 | Section 001,,Midterm,,100
Plant Science,Fall Semester 2025,001,Plant Science | Fall Semester 2025 | Section 001,,Final,,100
General Studies,Fall Semester 2025,001,General Studies | Fall Semester 2025 | Section 001,,Syllabus Quiz,,10
General Studies,Fall Semester 2025,001,General Studies | Fall Semester 2025 | Section 001,,Midterm,,100
General Studies,Fall Semester 2025,001,General Studies | Fall Semester 2025 | Section 001,,Final,,100
